DATE,BAMLCC1A013YTRIV
1988-08-25,355.34
1988-08-26,355.62
1988-08-29,356.07
1988-08-30,356.20
1988-08-31,356.51
1988-09-01,356.52
1988-09-02,358.04
1988-09-05,.
1988-09-06,358.06
1988-09-07,358.41
1988-09-08,358.51
1988-09-09,358.63
1988-09-12,358.91
1988-09-13,358.99
1988-09-14,359.50
1988-09-15,359.35
1988-09-16,359.44
1988-09-19,359.63
1988-09-20,359.67
1988-09-21,359.87
1988-09-22,359.88
1988-09-23,359.75
1988-09-26,360.04
1988-09-27,359.67
1988-09-28,359.55
1988-09-29,359.60
1988-09-30,360.44
1988-10-03,360.77
1988-10-04,360.86
1988-10-05,360.94
1988-10-06,361.03
1988-10-07,361.85
1988-10-10,362.15
1988-10-11,361.74
1988-10-12,361.53
1988-10-13,361.66
1988-10-14,361.66
1988-10-17,361.75
1988-10-18,362.03
1988-10-19,362.07
1988-10-20,362.11
1988-10-21,362.35
1988-10-24,362.43
1988-10-25,362.54
1988-10-26,362.62
1988-10-27,362.98
1988-10-28,363.12
1988-10-31,363.40
1988-11-01,363.40
1988-11-02,363.44
1988-11-03,363.52
1988-11-04,362.91
1988-11-07,362.82
1988-11-08,362.83
1988-11-09,362.55
1988-11-10,362.71
1988-11-11,362.77
1988-11-14,363.05
1988-11-15,363.11
1988-11-16,363.01
1988-11-17,363.08
1988-11-18,362.64
1988-11-21,362.93
1988-11-22,362.61
1988-11-23,362.65
1988-11-24,.
1988-11-25,362.29
1988-11-28,362.56
1988-11-29,362.67
1988-11-30,363.37
1988-12-01,363.43
1988-12-02,362.64
1988-12-05,362.87
1988-12-06,363.47
1988-12-07,363.79
1988-12-08,363.34
1988-12-09,363.43
1988-12-12,363.39
1988-12-13,363.01
1988-12-14,363.00
1988-12-15,362.85
1988-12-16,363.13
1988-12-19,363.43
1988-12-20,364.02
1988-12-21,364.12
1988-12-22,364.22
1988-12-23,364.33
1988-12-26,.
1988-12-27,364.16
1988-12-28,364.19
1988-12-29,364.27
1988-12-30,364.40
1988-12-31,364.48
1989-01-02,.
1989-01-03,364.17
1989-01-04,364.27
1989-01-05,364.05
1989-01-06,364.10
1989-01-09,364.40
1989-01-10,364.48
1989-01-11,364.58
1989-01-12,364.73
1989-01-13,365.54
1989-01-16,365.84
1989-01-17,365.98
1989-01-18,366.42
1989-01-19,366.45
1989-01-20,366.34
1989-01-23,366.64
1989-01-24,367.26
1989-01-25,367.37
1989-01-26,367.18
1989-01-27,367.78
1989-01-30,367.78
1989-01-31,367.86
1989-02-01,367.90
1989-02-02,368.17
1989-02-03,368.09
1989-02-06,368.13
1989-02-07,368.24
1989-02-08,369.12
1989-02-09,368.38
1989-02-10,367.95
1989-02-13,368.18
1989-02-14,368.27
1989-02-15,368.31
1989-02-16,368.41
1989-02-17,368.54
1989-02-20,.
1989-02-21,368.72
1989-02-22,368.36
1989-02-23,367.93
1989-02-24,367.88
1989-02-27,368.11
1989-02-28,368.69
1989-03-01,369.23
1989-03-02,369.08
1989-03-03,369.21
1989-03-06,369.74
1989-03-07,369.79
1989-03-08,369.88
1989-03-09,369.99
1989-03-10,369.82
1989-03-13,369.99
1989-03-14,369.96
1989-03-15,370.15
1989-03-16,370.45
1989-03-17,369.11
1989-03-20,369.81
1989-03-21,369.06
1989-03-22,369.41
1989-03-23,369.70
1989-03-24,.
1989-03-27,370.06
1989-03-28,370.14
1989-03-29,370.39
1989-03-30,370.93
1989-03-31,370.51
1989-04-03,371.16
1989-04-04,371.36
1989-04-05,371.56
1989-04-06,371.65
1989-04-07,371.46
1989-04-10,371.36
1989-04-11,371.66
1989-04-12,371.51
1989-04-13,371.60
1989-04-14,372.13
1989-04-17,372.65
1989-04-18,373.71
1989-04-19,374.16
1989-04-20,373.31
1989-04-21,372.49
1989-04-24,372.87
1989-04-25,.
1989-04-26,.
1989-04-27,.
1989-04-28,375.10
1989-04-30,375.28
1989-05-01,374.75
1989-05-02,374.97
1989-05-03,375.03
1989-05-04,375.12
1989-05-05,376.09
1989-05-08,376.03
1989-05-09,375.58
1989-05-10,374.89
1989-05-11,375.39
1989-05-12,376.79
1989-05-15,378.69
1989-05-16,377.48
1989-05-17,377.61
1989-05-18,377.41
1989-05-19,377.82
1989-05-22,378.67
1989-05-23,379.10
1989-05-24,378.83
1989-05-25,378.93
1989-05-26,379.12
1989-05-29,.
1989-05-30,379.91
1989-05-31,380.51
1989-06-01,380.53
1989-06-02,382.31
1989-06-05,382.99
1989-06-06,383.09
1989-06-07,.
1989-06-08,383.76
1989-06-09,384.44
1989-06-12,384.81
1989-06-13,384.39
1989-06-14,384.46
1989-06-15,384.55
1989-06-16,384.04
1989-06-19,384.48
1989-06-20,384.56
1989-06-21,384.89
1989-06-22,384.74
1989-06-23,385.10
1989-06-26,386.09
1989-06-27,386.20
1989-06-28,386.54
1989-06-29,386.57
1989-06-30,387.61
1989-07-03,388.23
1989-07-04,.
1989-07-05,388.42
1989-07-06,388.71
1989-07-07,389.29
1989-07-10,389.70
1989-07-11,389.78
1989-07-12,390.05
1989-07-13,390.15
1989-07-14,390.29
1989-07-17,390.52
1989-07-18,390.75
1989-07-19,390.52
1989-07-20,391.14
1989-07-21,391.15
1989-07-24,391.38
1989-07-25,391.88
1989-07-26,392.06
1989-07-27,392.65
1989-07-28,393.61
1989-07-31,394.23
1989-08-01,394.63
1989-08-02,394.44
1989-08-03,394.31
1989-08-04,392.30
1989-08-07,392.15
1989-08-08,392.37
1989-08-09,392.58
1989-08-10,392.63
1989-08-11,392.62
1989-08-14,391.38
1989-08-15,390.88
1989-08-16,390.89
1989-08-17,391.23
1989-08-18,390.83
1989-08-21,391.35
1989-08-22,390.84
1989-08-23,390.41
1989-08-24,391.41
1989-08-25,391.69
1989-08-28,391.56
1989-08-29,392.49
1989-08-30,392.72
1989-08-31,393.33
1989-09-01,393.99
1989-09-04,.
1989-09-05,394.07
1989-09-06,394.00
1989-09-07,394.29
1989-09-08,394.38
1989-09-11,394.99
1989-09-12,395.33
1989-09-13,395.43
1989-09-14,396.09
1989-09-15,396.25
1989-09-18,396.54
1989-09-19,396.56
1989-09-20,396.53
1989-09-21,395.89
1989-09-22,395.82
1989-09-25,395.96
1989-09-26,395.73
1989-09-27,395.84
1989-09-28,396.03
1989-09-29,395.91
1989-09-30,396.01
1989-10-02,396.09
1989-10-03,396.22
1989-10-04,396.65
1989-10-05,396.77
1989-10-06,397.51
1989-10-09,398.51
1989-10-10,398.90
1989-10-11,398.35
1989-10-12,398.64
1989-10-13,398.97
1989-10-16,400.07
1989-10-17,.
1989-10-18,399.81
1989-10-19,400.14
1989-10-20,400.24
1989-10-23,400.50
1989-10-24,400.99
1989-10-25,401.29
1989-10-26,401.38
1989-10-27,401.37
1989-10-30,401.31
1989-10-31,401.41
1989-11-01,401.42
1989-11-02,401.76
1989-11-03,400.95
1989-11-06,400.84
1989-11-07,401.42
1989-11-08,402.07
1989-11-09,402.28
1989-11-10,402.31
1989-11-13,402.54
1989-11-14,403.08
1989-11-15,403.44
1989-11-16,403.68
1989-11-17,403.71
1989-11-20,404.24
1989-11-21,404.26
1989-11-22,404.84
1989-11-23,.
1989-11-24,405.23
1989-11-27,405.67
1989-11-28,405.49
1989-11-29,405.17
1989-11-30,405.02
1989-12-01,405.12
1989-12-04,405.25
1989-12-05,405.44
1989-12-06,405.39
1989-12-07,405.02
1989-12-08,405.10
1989-12-11,405.47
1989-12-12,405.56
1989-12-13,405.69
1989-12-14,406.03
1989-12-15,406.12
1989-12-18,406.43
1989-12-19,406.55
1989-12-20,406.85
1989-12-21,406.82
1989-12-22,406.77
1989-12-25,.
1989-12-26,406.74
1989-12-27,406.51
1989-12-28,406.45
1989-12-29,406.47
1989-12-31,406.67
1990-01-01,.
1990-01-02,406.83
1990-01-03,406.45
1990-01-04,406.55
1990-01-05,406.72
1990-01-08,407.02
1990-01-09,407.13
1990-01-10,407.11
1990-01-11,407.25
1990-01-12,406.97
1990-01-15,407.32
1990-01-16,406.46
1990-01-17,406.35
1990-01-18,406.27
1990-01-19,405.93
1990-01-22,407.00
1990-01-23,407.44
1990-01-24,407.15
1990-01-25,407.30
1990-01-26,407.35
1990-01-29,407.49
1990-01-30,407.50
1990-01-31,407.74
1990-02-01,407.79
1990-02-02,407.85
1990-02-05,408.15
1990-02-06,408.14
1990-02-07,408.19
1990-02-08,408.31
1990-02-09,408.48
1990-02-12,408.86
1990-02-13,409.05
1990-02-14,409.25
1990-02-15,409.23
1990-02-16,409.21
1990-02-19,.
1990-02-20,409.47
1990-02-21,409.02
1990-02-22,409.16
1990-02-23,409.54
1990-02-26,409.92
1990-02-27,410.43
1990-02-28,410.17
1990-03-01,410.11
1990-03-02,410.19
1990-03-05,410.43
1990-03-06,410.25
1990-03-07,410.65
1990-03-08,410.77
1990-03-09,410.43
1990-03-12,410.86
1990-03-13,410.79
1990-03-14,410.90
1990-03-15,411.07
1990-03-16,411.22
1990-03-19,411.57
1990-03-20,411.73
1990-03-21,411.86
1990-03-22,412.02
1990-03-23,412.22
1990-03-26,412.60
1990-03-27,412.65
1990-03-28,412.78
1990-03-29,412.86
1990-03-30,412.42
1990-03-31,412.52
1990-04-02,412.60
1990-04-03,412.69
1990-04-04,412.84
1990-04-05,413.09
1990-04-06,413.23
1990-04-09,413.53
1990-04-10,413.61
1990-04-11,413.70
1990-04-12,413.69
1990-04-13,.
1990-04-16,414.10
1990-04-17,414.21
1990-04-18,414.18
1990-04-19,414.16
1990-04-20,414.16
1990-04-23,414.39
1990-04-24,414.24
1990-04-25,413.49
1990-04-26,413.48
1990-04-27,413.55
1990-04-30,413.71
1990-05-01,413.83
1990-05-02,413.69
1990-05-03,413.97
1990-05-04,414.41
1990-05-07,414.20
1990-05-08,415.17
1990-05-09,415.26
1990-05-10,415.30
1990-05-11,415.68
1990-05-14,416.43
1990-05-15,416.69
1990-05-16,416.84
1990-05-17,416.81
1990-05-18,416.98
1990-05-21,417.05
1990-05-22,417.34
1990-05-23,417.81
1990-05-24,417.82
1990-05-25,417.73
1990-05-28,.
1990-05-29,418.24
1990-05-30,418.54
1990-05-31,418.59
1990-06-01,419.64
1990-06-04,420.07
1990-06-05,420.05
1990-06-06,420.08
1990-06-07,420.25
1990-06-08,418.94
1990-06-11,420.52
1990-06-12,420.59
1990-06-13,421.31
1990-06-14,421.52
1990-06-15,419.56
1990-06-18,421.17
1990-06-19,421.16
1990-06-20,421.08
1990-06-21,421.37
1990-06-22,421.55
1990-06-25,421.50
1990-06-26,421.69
1990-06-27,422.06
1990-06-28,422.52
1990-06-29,422.87
1990-06-30,422.97
1990-07-02,423.20
1990-07-03,423.56
1990-07-04,.
1990-07-05,423.56
1990-07-06,423.02
1990-07-09,422.98
1990-07-10,423.03
1990-07-11,423.19
1990-07-12,424.25
1990-07-13,424.79
1990-07-16,425.15
1990-07-17,425.36
1990-07-18,425.43
1990-07-19,425.72
1990-07-20,425.95
1990-07-23,426.37
1990-07-24,426.08
1990-07-25,426.32
1990-07-26,426.47
1990-07-27,427.08
1990-07-30,427.82
1990-07-31,428.20
1990-08-01,428.53
1990-08-02,428.31
1990-08-03,428.70
1990-08-06,428.64
1990-08-07,427.86
1990-08-08,427.96
1990-08-09,428.46
1990-08-10,428.61
1990-08-13,429.08
1990-08-14,429.19
1990-08-15,429.16
1990-08-16,428.46
1990-08-17,428.49
1990-08-20,428.59
1990-08-21,428.52
1990-08-22,428.30
1990-08-23,427.87
1990-08-24,427.66
1990-08-27,428.72
1990-08-28,428.51
1990-08-29,429.06
1990-08-30,429.32
1990-08-31,429.60
1990-09-03,.
1990-09-04,429.92
1990-09-05,430.25
1990-09-06,430.43
1990-09-07,430.73
1990-09-10,430.96
1990-09-11,430.79
1990-09-12,431.21
1990-09-13,431.45
1990-09-14,431.46
1990-09-17,431.06
1990-09-18,431.23
1990-09-19,431.00
1990-09-20,431.03
1990-09-21,431.03
1990-09-24,430.72
1990-09-25,430.75
1990-09-26,430.81
1990-09-27,431.43
1990-09-28,432.01
1990-09-30,432.22
1990-10-01,432.40
1990-10-02,433.32
1990-10-03,433.55
1990-10-04,433.99
1990-10-05,434.20
1990-10-08,434.54
1990-10-09,433.95
1990-10-10,433.61
1990-10-11,433.58
1990-10-12,433.79
1990-10-15,432.92
1990-10-16,432.96
1990-10-17,433.10
1990-10-18,433.48
1990-10-19,433.91
1990-10-22,434.22
1990-10-23,434.48
1990-10-24,434.59
1990-10-25,434.85
1990-10-26,435.01
1990-10-29,435.19
1990-10-30,434.92
1990-10-31,434.98
1990-11-01,435.52
1990-11-02,435.62
1990-11-05,436.16
1990-11-06,436.28
1990-11-07,436.26
1990-11-08,436.32
1990-11-09,436.76
1990-11-12,437.39
1990-11-13,437.47
1990-11-14,437.63
1990-11-15,437.62
1990-11-16,437.96
1990-11-19,437.99
1990-11-20,438.14
1990-11-21,438.82
1990-11-22,.
1990-11-23,439.02
1990-11-26,439.31
1990-11-27,439.31
1990-11-28,439.12
1990-11-29,439.17
1990-11-30,438.69
1990-12-03,439.16
1990-12-04,439.67
1990-12-05,439.58
1990-12-06,439.62
1990-12-07,440.73
1990-12-10,441.39
1990-12-11,441.63
1990-12-12,441.98
1990-12-13,441.67
1990-12-14,441.41
1990-12-17,442.00
1990-12-18,442.43
1990-12-19,442.78
1990-12-20,442.60
1990-12-21,442.36
1990-12-24,442.26
1990-12-25,.
1990-12-26,442.70
1990-12-27,443.03
1990-12-28,442.85
1990-12-31,443.68
1991-01-01,.
1991-01-02,444.35
1991-01-03,444.63
1991-01-04,444.26
1991-01-07,444.14
1991-01-08,444.56
1991-01-09,444.62
1991-01-10,444.71
1991-01-11,444.28
1991-01-14,444.49
1991-01-15,444.70
1991-01-16,444.52
1991-01-17,444.95
1991-01-18,445.30
1991-01-21,445.66
1991-01-22,445.81
1991-01-23,446.01
1991-01-24,446.40
1991-01-25,446.19
1991-01-28,446.46
1991-01-29,446.75
1991-01-30,446.92
1991-01-31,447.21
1991-02-01,448.57
1991-02-04,448.96
1991-02-05,449.50
1991-02-06,449.55
1991-02-07,449.67
1991-02-08,449.87
1991-02-11,450.39
1991-02-12,450.45
1991-02-13,450.58
1991-02-14,450.72
1991-02-15,450.53
1991-02-18,.
1991-02-19,450.66
1991-02-20,450.57
1991-02-21,450.34
1991-02-22,450.07
1991-02-25,450.49
1991-02-26,450.37
1991-02-27,450.31
1991-02-28,450.28
1991-03-01,449.89
1991-03-04,450.30
1991-03-05,450.69
1991-03-06,450.64
1991-03-07,451.06
1991-03-08,451.31
1991-03-11,451.77
1991-03-12,451.83
1991-03-13,452.33
1991-03-14,452.87
1991-03-15,452.57
1991-03-18,452.43
1991-03-19,451.56
1991-03-20,451.93
1991-03-21,452.59
1991-03-22,452.75
1991-03-25,453.07
1991-03-26,453.03
1991-03-27,453.69
1991-03-28,455.43
1991-03-29,.
1991-03-31,455.76
1991-04-01,456.06
1991-04-02,456.55
1991-04-03,456.52
1991-04-04,456.98
1991-04-05,457.18
1991-04-08,457.68
1991-04-09,457.60
1991-04-10,457.19
1991-04-11,457.64
1991-04-12,458.31
1991-04-15,458.67
1991-04-16,458.58
1991-04-17,459.12
1991-04-18,458.79
1991-04-19,458.83
1991-04-22,459.11
1991-04-23,459.25
1991-04-24,459.83
1991-04-25,460.30
1991-04-26,460.40
1991-04-29,461.55
1991-04-30,462.54
1991-05-01,462.83
1991-05-02,463.20
1991-05-03,463.02
1991-05-06,463.28
1991-05-07,463.38
1991-05-08,463.42
1991-05-09,463.42
1991-05-10,463.43
1991-05-13,463.90
1991-05-14,463.97
1991-05-15,464.24
1991-05-16,464.22
1991-05-17,464.27
1991-05-20,464.48
1991-05-21,464.67
1991-05-22,465.09
1991-05-23,465.32
1991-05-24,465.72
1991-05-27,.
1991-05-28,466.25
1991-05-29,466.58
1991-05-30,466.72
1991-05-31,466.52
1991-06-03,465.99
1991-06-04,466.18
1991-06-05,466.04
1991-06-06,465.78
1991-06-07,465.22
1991-06-10,465.41
1991-06-11,465.57
1991-06-12,465.28
1991-06-13,465.49
1991-06-14,465.89
1991-06-17,466.25
1991-06-18,466.45
1991-06-19,466.69
1991-06-20,467.37
1991-06-21,467.14
1991-06-24,467.25
1991-06-25,467.36
1991-06-26,467.16
1991-06-27,467.38
1991-06-28,468.31
1991-06-30,468.53
1991-07-01,468.26
1991-07-02,468.15
1991-07-03,468.32
1991-07-04,.
1991-07-05,468.25
1991-07-08,468.73
1991-07-09,468.87
1991-07-10,469.13
1991-07-11,469.55
1991-07-12,469.93
1991-07-15,470.19
1991-07-16,470.38
1991-07-17,470.30
1991-07-18,470.37
1991-07-19,470.70
1991-07-22,470.93
1991-07-23,470.86
1991-07-24,471.20
1991-07-25,471.53
1991-07-26,471.71
1991-07-29,472.22
1991-07-30,472.30
1991-07-31,472.82
1991-08-01,472.63
1991-08-02,473.82
1991-08-05,474.15
1991-08-06,475.00
1991-08-07,475.24
1991-08-08,475.55
1991-08-09,475.79
1991-08-12,476.15
1991-08-13,476.41
1991-08-14,477.08
1991-08-15,477.38
1991-08-16,477.81
1991-08-19,478.57
1991-08-20,479.13
1991-08-21,478.54
1991-08-22,478.71
1991-08-23,477.85
1991-08-26,478.07
1991-08-27,478.21
1991-08-28,479.06
1991-08-29,479.55
1991-08-30,479.00
1991-08-31,479.11
1991-09-02,.
1991-09-03,479.44
1991-09-04,479.55
1991-09-05,479.66
1991-09-06,480.11
1991-09-09,480.72
1991-09-10,480.89
1991-09-11,480.91
1991-09-12,481.37
1991-09-13,481.68
1991-09-16,482.00
1991-09-17,482.09
1991-09-18,482.16
1991-09-19,482.18
1991-09-20,482.49
1991-09-23,482.97
1991-09-24,483.05
1991-09-25,483.19
1991-09-26,483.71
1991-09-27,484.12
1991-09-30,484.57
1991-10-01,484.73
1991-10-02,484.76
1991-10-03,485.06
1991-10-04,485.86
1991-10-07,486.15
1991-10-08,486.29
1991-10-09,486.12
1991-10-10,485.82
1991-10-11,486.58
1991-10-14,486.98
1991-10-15,487.28
1991-10-16,487.45
1991-10-17,486.95
1991-10-18,486.99
1991-10-21,486.99
1991-10-22,486.82
1991-10-23,486.93
1991-10-24,487.53
1991-10-25,487.57
1991-10-28,488.19
1991-10-29,489.11
1991-10-30,489.36
1991-10-31,489.95
1991-11-01,490.22
1991-11-04,490.50
1991-11-05,490.18
1991-11-06,490.63
1991-11-07,490.88
1991-11-08,490.83
1991-11-11,491.08
1991-11-12,491.22
1991-11-13,491.21
1991-11-14,491.72
1991-11-15,492.06
1991-11-18,492.60
1991-11-19,492.98
1991-11-20,492.93
1991-11-21,493.21
1991-11-22,493.36
1991-11-25,493.38
1991-11-26,493.75
1991-11-27,494.00
1991-11-28,.
1991-11-29,494.30
1991-11-30,494.42
1991-12-02,494.88
1991-12-03,495.32
1991-12-04,495.95
1991-12-05,496.06
1991-12-06,496.24
1991-12-09,497.35
1991-12-10,497.67
1991-12-11,497.82
1991-12-12,497.93
1991-12-13,497.99
1991-12-16,498.31
1991-12-17,498.63
1991-12-18,498.29
1991-12-19,498.59
1991-12-20,500.21
1991-12-23,500.64
1991-12-24,500.48
1991-12-25,.
1991-12-26,500.79
1991-12-27,500.58
1991-12-30,501.08
1991-12-31,501.35
1992-01-01,.
1992-01-02,501.38
1992-01-03,501.11
1992-01-06,501.62
1992-01-07,502.31
1992-01-08,502.58
1992-01-09,502.25
1992-01-10,501.55
1992-01-13,500.82
1992-01-14,500.58
1992-01-15,500.48
1992-01-16,500.33
1992-01-17,500.68
1992-01-20,501.36
1992-01-21,501.83
1992-01-22,501.67
1992-01-23,501.37
1992-01-24,500.50
1992-01-27,500.51
1992-01-28,501.03
1992-01-29,500.70
1992-01-30,500.50
1992-01-31,501.04
1992-02-03,501.06
1992-02-04,501.32
1992-02-05,501.85
1992-02-06,502.36
1992-02-07,503.03
1992-02-10,503.54
1992-02-11,503.18
1992-02-12,502.85
1992-02-13,502.00
1992-02-14,501.42
1992-02-17,.
1992-02-18,502.01
1992-02-19,501.97
1992-02-20,502.10
1992-02-21,501.32
1992-02-24,501.30
1992-02-25,501.72
1992-02-26,502.14
1992-02-27,502.53
1992-02-28,503.08
1992-02-29,503.19
1992-03-02,502.53
1992-03-03,502.39
1992-03-04,502.46
1992-03-05,501.67
1992-03-06,501.88
1992-03-09,502.62
1992-03-10,502.83
1992-03-11,502.59
1992-03-12,501.65
1992-03-13,500.68
1992-03-16,501.00
1992-03-17,501.37
1992-03-18,501.37
1992-03-19,502.02
1992-03-20,501.62
1992-03-23,501.97
1992-03-24,502.70
1992-03-25,503.20
1992-03-26,503.38
1992-03-27,503.45
1992-03-30,504.14
1992-03-31,504.48
1992-04-01,505.31
1992-04-02,505.32
1992-04-03,506.55
1992-04-06,507.19
1992-04-07,507.23
1992-04-08,507.74
1992-04-09,508.96
1992-04-10,509.20
1992-04-13,509.63
1992-04-14,509.59
1992-04-15,509.39
1992-04-16,508.55
1992-04-17,.
1992-04-20,508.09
1992-04-21,508.29
1992-04-22,508.48
1992-04-23,508.03
1992-04-24,508.85
1992-04-27,508.78
1992-04-28,508.92
1992-04-29,509.28
1992-04-30,509.47
1992-05-01,510.38
1992-05-04,510.82
1992-05-05,510.91
1992-05-06,511.08
1992-05-07,510.90
1992-05-08,511.34
1992-05-11,512.09
1992-05-12,512.67
1992-05-13,513.08
1992-05-14,513.23
1992-05-15,513.56
1992-05-18,513.93
1992-05-19,514.79
1992-05-20,514.46
1992-05-21,512.98
1992-05-22,513.47
1992-05-25,.
1992-05-26,513.17
1992-05-27,513.68
1992-05-28,514.22
1992-05-29,514.76
1992-05-31,514.99
1992-06-01,514.44
1992-06-02,514.80
1992-06-03,515.08
1992-06-04,515.24
1992-06-05,515.91
1992-06-08,516.35
1992-06-09,516.60
1992-06-10,516.64
1992-06-11,516.97
1992-06-12,517.62
1992-06-15,517.81
1992-06-16,518.20
1992-06-17,518.42
1992-06-18,519.08
1992-06-19,518.64
1992-06-22,519.05
1992-06-23,518.71
1992-06-24,519.59
1992-06-25,519.92
1992-06-26,520.11
1992-06-29,520.93
1992-06-30,521.60
1992-07-01,522.06
1992-07-02,524.38
1992-07-03,.
1992-07-06,525.40
1992-07-07,526.15
1992-07-08,526.31
1992-07-09,526.40
1992-07-10,526.90
1992-07-13,526.96
1992-07-14,527.40
1992-07-15,528.46
1992-07-16,528.52
1992-07-17,528.68
1992-07-20,528.68
1992-07-21,528.61
1992-07-22,528.98
1992-07-23,529.78
1992-07-24,529.44
1992-07-27,529.52
1992-07-28,529.70
1992-07-29,530.22
1992-07-30,529.15
1992-07-31,529.03
1992-08-03,529.05
1992-08-04,529.68
1992-08-05,530.11
1992-08-06,530.33
1992-08-07,531.26
1992-08-10,532.07
1992-08-11,531.73
1992-08-12,531.47
1992-08-13,531.53
1992-08-14,531.88
1992-08-17,532.33
1992-08-18,533.10
1992-08-19,533.15
1992-08-20,533.34
1992-08-21,532.74
1992-08-24,532.02
1992-08-25,531.57
1992-08-26,531.87
1992-08-27,532.41
1992-08-28,532.81
1992-08-31,533.25
1992-09-01,533.66
1992-09-02,534.11
1992-09-03,534.10
1992-09-04,535.95
1992-09-07,.
1992-09-08,536.87
1992-09-09,536.93
1992-09-10,536.85
1992-09-11,536.84
1992-09-14,537.51
1992-09-15,536.89
1992-09-16,537.36
1992-09-17,537.34
1992-09-18,537.44
1992-09-21,537.40
1992-09-22,537.12
1992-09-23,536.76
1992-09-24,537.40
1992-09-25,538.54
1992-09-28,538.99
1992-09-29,538.96
1992-09-30,539.04
1992-10-01,540.42
1992-10-02,540.32
1992-10-05,540.73
1992-10-06,539.90
1992-10-07,538.83
1992-10-08,539.25
1992-10-09,537.96
1992-10-12,538.63
1992-10-13,538.30
1992-10-14,538.41
1992-10-15,538.48
1992-10-16,538.20
1992-10-19,537.60
1992-10-20,535.50
1992-10-21,536.21
1992-10-22,536.58
1992-10-23,536.09
1992-10-26,535.95
1992-10-27,536.87
1992-10-28,536.94
1992-10-29,537.01
1992-10-30,536.32
1992-10-31,536.43
1992-11-02,535.75
1992-11-03,536.01
1992-11-04,536.28
1992-11-05,536.66
1992-11-06,536.05
1992-11-09,535.66
1992-11-10,535.50
1992-11-11,535.91
1992-11-12,536.39
1992-11-13,535.78
1992-11-16,535.04
1992-11-17,535.00
1992-11-18,535.97
1992-11-19,536.08
1992-11-20,535.32
1992-11-23,535.49
1992-11-24,535.84
1992-11-25,535.38
1992-11-26,.
1992-11-27,535.02
1992-11-30,534.94
1992-12-01,534.91
1992-12-02,534.74
1992-12-03,535.24
1992-12-04,535.92
1992-12-07,536.77
1992-12-08,537.46
1992-12-09,537.72
1992-12-10,537.21
1992-12-11,536.51
1992-12-14,536.49
1992-12-15,536.94
1992-12-16,537.63
1992-12-17,537.83
1992-12-18,538.00
1992-12-21,538.41
1992-12-22,538.47
1992-12-23,538.54
1992-12-24,538.77
1992-12-25,.
1992-12-28,539.06
1992-12-29,539.44
1992-12-30,540.02
1992-12-31,540.48
1993-01-01,.
1993-01-04,541.43
1993-01-05,541.71
1993-01-06,541.49
1993-01-07,540.84
1993-01-08,541.71
1993-01-11,542.38
1993-01-12,542.59
1993-01-13,542.48
1993-01-14,543.08
1993-01-15,543.95
1993-01-18,544.28
1993-01-19,544.22
1993-01-20,543.94
1993-01-21,544.14
1993-01-22,544.98
1993-01-25,545.59
1993-01-26,545.64
1993-01-27,545.80
1993-01-28,546.34
1993-01-29,546.91
1993-01-31,547.14
1993-02-01,546.95
1993-02-02,546.69
1993-02-03,546.47
1993-02-04,547.21
1993-02-05,548.31
1993-02-08,548.17
1993-02-09,547.79
1993-02-10,546.66
1993-02-11,547.26
1993-02-12,547.56
1993-02-15,.
1993-02-16,548.64
1993-02-17,549.24
1993-02-18,550.43
1993-02-19,550.50
1993-02-22,550.71
1993-02-23,551.93
1993-02-24,551.26
1993-02-25,551.42
1993-02-26,552.46
1993-02-28,552.69
1993-03-01,553.44
1993-03-02,553.54
1993-03-03,554.30
1993-03-04,555.02
1993-03-05,553.43
1993-03-08,553.49
1993-03-09,553.02
1993-03-10,553.13
1993-03-11,553.35
1993-03-12,552.52
1993-03-15,552.55
1993-03-16,553.57
1993-03-17,553.81
1993-03-18,554.80
1993-03-19,554.76
1993-03-22,555.17
1993-03-23,555.69
1993-03-24,555.37
1993-03-25,555.57
1993-03-26,554.96
1993-03-29,555.08
1993-03-30,555.89
1993-03-31,555.74
1993-04-01,555.88
1993-04-02,555.55
1993-04-05,555.88
1993-04-06,555.81
1993-04-07,556.34
1993-04-08,557.28
1993-04-09,.
1993-04-12,558.00
1993-04-13,558.03
1993-04-14,558.44
1993-04-15,558.43
1993-04-16,558.45
1993-04-19,558.72
1993-04-20,558.76
1993-04-21,559.09
1993-04-22,559.33
1993-04-23,559.55
1993-04-26,559.45
1993-04-27,558.89
1993-04-28,558.86
1993-04-29,559.52
1993-04-30,559.62
1993-05-03,560.37
1993-05-04,560.54
1993-05-05,560.37
1993-05-06,560.53
1993-05-07,560.64
1993-05-10,561.00
1993-05-11,560.98
1993-05-12,560.79
1993-05-13,560.36
1993-05-14,559.89
1993-05-17,559.33
1993-05-18,559.24
1993-05-19,559.41
1993-05-20,559.90
1993-05-21,559.19
1993-05-24,558.84
1993-05-25,559.03
1993-05-26,558.95
1993-05-27,558.88
1993-05-28,558.95
1993-05-31,559.29
1993-06-01,559.66
1993-06-02,559.78
1993-06-03,560.25
1993-06-04,558.90
1993-06-07,559.35
1993-06-08,559.11
1993-06-09,559.53
1993-06-10,559.54
1993-06-11,560.86
1993-06-14,561.33
1993-06-15,561.72
1993-06-16,561.85
1993-06-17,562.06
1993-06-18,561.39
1993-06-21,561.93
1993-06-22,562.04
1993-06-23,561.77
1993-06-24,562.14
1993-06-25,562.61
