DATE,BAMLCC7A01015YTRIV
1989-03-29,377.66
1989-03-30,378.73
1989-03-31,378.35
1989-04-03,380.62
1989-04-04,380.71
1989-04-05,380.97
1989-04-06,381.07
1989-04-07,380.25
1989-04-10,380.09
1989-04-11,380.15
1989-04-12,380.19
1989-04-13,380.22
1989-04-14,382.21
1989-04-17,382.31
1989-04-18,384.69
1989-04-19,384.66
1989-04-20,383.21
1989-04-21,383.26
1989-04-24,384.22
1989-04-25,.
1989-04-26,.
1989-04-27,.
1989-04-28,386.23
1989-04-30,386.47
1989-05-01,384.54
1989-05-02,384.92
1989-05-03,385.29
1989-05-04,385.46
1989-05-05,388.08
1989-05-08,386.45
1989-05-09,385.73
1989-05-10,384.00
1989-05-11,384.24
1989-05-12,390.23
1989-05-15,392.73
1989-05-16,390.58
1989-05-17,391.32
1989-05-18,392.70
1989-05-19,395.36
1989-05-22,398.05
1989-05-23,398.64
1989-05-24,396.32
1989-05-25,396.27
1989-05-26,397.68
1989-05-29,.
1989-05-30,398.91
1989-05-31,400.73
1989-06-01,400.76
1989-06-02,404.80
1989-06-05,407.19
1989-06-06,407.23
1989-06-07,.
1989-06-08,410.04
1989-06-09,412.03
1989-06-12,412.35
1989-06-13,411.10
1989-06-14,411.23
1989-06-15,411.64
1989-06-16,409.33
1989-06-19,409.24
1989-06-20,409.23
1989-06-21,410.05
1989-06-22,409.46
1989-06-23,410.11
1989-06-26,412.26
1989-06-27,413.67
1989-06-28,413.94
1989-06-29,413.54
1989-06-30,414.52
1989-07-03,414.76
1989-07-04,.
1989-07-05,414.58
1989-07-06,414.52
1989-07-07,415.84
1989-07-10,416.64
1989-07-11,417.20
1989-07-12,416.97
1989-07-13,417.05
1989-07-14,416.39
1989-07-17,416.36
1989-07-18,415.32
1989-07-19,414.79
1989-07-20,416.01
1989-07-21,415.94
1989-07-24,416.04
1989-07-25,416.72
1989-07-26,417.18
1989-07-27,418.27
1989-07-28,420.12
1989-07-31,421.91
1989-08-01,423.47
1989-08-02,423.98
1989-08-03,423.66
1989-08-04,420.46
1989-08-07,419.42
1989-08-08,419.31
1989-08-09,418.69
1989-08-10,418.76
1989-08-11,418.56
1989-08-14,416.87
1989-08-15,415.35
1989-08-16,417.45
1989-08-17,417.77
1989-08-18,417.22
1989-08-21,417.54
1989-08-22,416.14
1989-08-23,415.86
1989-08-24,417.33
1989-08-25,417.10
1989-08-28,416.52
1989-08-29,416.11
1989-08-30,416.51
1989-08-31,416.79
1989-09-01,418.14
1989-09-04,.
1989-09-05,418.42
1989-09-06,418.54
1989-09-07,419.06
1989-09-08,419.31
1989-09-11,420.02
1989-09-12,420.08
1989-09-13,420.16
1989-09-14,419.82
1989-09-15,420.45
1989-09-18,421.23
1989-09-19,421.21
1989-09-20,420.79
1989-09-21,419.42
1989-09-22,419.32
1989-09-25,418.39
1989-09-26,417.86
1989-09-27,418.30
1989-09-28,418.26
1989-09-29,418.18
1989-09-30,418.29
1989-10-02,418.61
1989-10-03,419.24
1989-10-04,420.09
1989-10-05,420.58
1989-10-06,422.25
1989-10-09,423.80
1989-10-10,424.46
1989-10-11,423.75
1989-10-12,424.00
1989-10-13,424.69
1989-10-16,426.99
1989-10-17,425.17
1989-10-18,425.17
1989-10-19,425.57
1989-10-20,425.91
1989-10-23,426.14
1989-10-24,426.30
1989-10-25,426.73
1989-10-26,426.59
1989-10-27,426.20
1989-10-30,426.42
1989-10-31,426.55
1989-11-01,426.72
1989-11-02,427.15
1989-11-03,426.40
1989-11-06,424.17
1989-11-07,425.25
1989-11-08,425.80
1989-11-09,425.74
1989-11-10,425.60
1989-11-13,425.88
1989-11-14,426.15
1989-11-15,426.36
1989-11-16,426.71
1989-11-17,426.23
1989-11-20,425.96
1989-11-21,426.39
1989-11-22,427.06
1989-11-23,.
1989-11-24,427.33
1989-11-27,427.69
1989-11-28,427.47
1989-11-29,427.41
1989-11-30,427.65
1989-12-01,428.05
1989-12-04,428.60
1989-12-05,428.77
1989-12-06,428.74
1989-12-07,428.50
1989-12-08,428.78
1989-12-11,429.51
1989-12-12,429.48
1989-12-13,429.51
1989-12-14,429.77
1989-12-15,430.07
1989-12-18,430.50
1989-12-19,430.83
1989-12-20,430.55
1989-12-21,430.68
1989-12-22,430.16
1989-12-25,.
1989-12-26,428.85
1989-12-27,429.37
1989-12-28,429.60
1989-12-29,429.80
1989-12-31,430.01
1990-01-01,.
1990-01-02,430.17
1990-01-03,429.89
1990-01-04,429.74
1990-01-05,429.74
1990-01-08,429.56
1990-01-09,429.49
1990-01-10,429.37
1990-01-11,429.31
1990-01-12,428.45
1990-01-15,428.07
1990-01-16,426.67
1990-01-17,426.37
1990-01-18,425.49
1990-01-19,425.47
1990-01-22,425.54
1990-01-23,425.47
1990-01-24,422.78
1990-01-25,422.64
1990-01-26,421.62
1990-01-29,421.11
1990-01-30,420.38
1990-01-31,421.77
1990-02-01,422.26
1990-02-02,421.78
1990-02-05,421.36
1990-02-06,420.88
1990-02-07,420.62
1990-02-08,421.24
1990-02-09,422.79
1990-02-12,424.72
1990-02-13,424.56
1990-02-14,424.80
1990-02-15,424.17
1990-02-16,423.92
1990-02-19,.
1990-02-20,421.69
1990-02-21,421.13
1990-02-22,421.59
1990-02-23,422.47
1990-02-26,424.34
1990-02-27,424.98
1990-02-28,423.34
1990-03-01,422.18
1990-03-02,422.59
1990-03-05,421.63
1990-03-06,420.61
1990-03-07,421.46
1990-03-08,421.42
1990-03-09,421.05
1990-03-12,421.39
1990-03-13,420.73
1990-03-14,421.03
1990-03-15,421.67
1990-03-16,422.55
1990-03-19,423.79
1990-03-20,425.09
1990-03-21,425.42
1990-03-22,425.37
1990-03-23,425.62
1990-03-26,426.19
1990-03-27,426.40
1990-03-28,426.49
1990-03-29,426.01
1990-03-30,424.52
1990-03-31,424.62
1990-04-02,423.73
1990-04-03,423.90
1990-04-04,424.75
1990-04-05,426.03
1990-04-06,425.95
1990-04-09,425.86
1990-04-10,425.71
1990-04-11,425.17
1990-04-12,425.05
1990-04-13,.
1990-04-16,424.85
1990-04-17,423.16
1990-04-18,421.96
1990-04-19,420.62
1990-04-20,420.01
1990-04-23,418.90
1990-04-24,418.76
1990-04-25,418.93
1990-04-26,417.79
1990-04-27,417.36
1990-04-30,417.88
1990-05-01,417.46
1990-05-02,417.43
1990-05-03,417.80
1990-05-04,420.18
1990-05-07,420.56
1990-05-08,423.54
1990-05-09,422.86
1990-05-10,423.39
1990-05-11,425.32
1990-05-14,428.11
1990-05-15,428.54
1990-05-16,428.73
1990-05-17,428.76
1990-05-18,428.34
1990-05-21,427.83
1990-05-22,429.46
1990-05-23,430.92
1990-05-24,430.14
1990-05-25,428.67
1990-05-28,.
1990-05-29,430.12
1990-05-30,431.31
1990-05-31,431.61
1990-06-01,435.39
1990-06-04,436.89
1990-06-05,436.24
1990-06-06,436.41
1990-06-07,436.80
1990-06-08,434.84
1990-06-11,436.36
1990-06-12,437.02
1990-06-13,438.90
1990-06-14,439.59
1990-06-15,435.17
1990-06-18,436.98
1990-06-19,436.76
1990-06-20,435.83
1990-06-21,436.78
1990-06-22,436.83
1990-06-25,435.01
1990-06-26,436.38
1990-06-27,437.42
1990-06-28,438.93
1990-06-29,440.25
1990-06-30,440.36
1990-07-02,440.45
1990-07-03,441.08
1990-07-04,.
1990-07-05,440.96
1990-07-06,438.52
1990-07-09,437.75
1990-07-10,437.52
1990-07-11,437.55
1990-07-12,439.49
1990-07-13,440.73
1990-07-16,441.21
1990-07-17,441.36
1990-07-18,439.80
1990-07-19,440.01
1990-07-20,440.76
1990-07-23,440.61
1990-07-24,439.31
1990-07-25,440.64
1990-07-26,441.19
1990-07-27,443.20
1990-07-30,445.68
1990-07-31,446.79
1990-08-01,448.21
1990-08-02,445.97
1990-08-03,444.12
1990-08-06,438.89
1990-08-07,435.95
1990-08-08,436.36
1990-08-09,438.96
1990-08-10,438.64
1990-08-13,438.17
1990-08-14,439.13
1990-08-15,439.91
1990-08-16,437.05
1990-08-17,436.14
1990-08-20,436.41
1990-08-21,436.16
1990-08-22,434.05
1990-08-23,430.22
1990-08-24,428.83
1990-08-27,433.76
1990-08-28,432.89
1990-08-29,435.36
1990-08-30,434.84
1990-08-31,436.07
1990-09-03,.
1990-09-04,435.05
1990-09-05,435.94
1990-09-06,436.97
1990-09-07,438.54
1990-09-10,438.79
1990-09-11,437.77
1990-09-12,438.44
1990-09-13,438.59
1990-09-14,437.65
1990-09-17,437.14
1990-09-18,436.68
1990-09-19,437.17
1990-09-20,437.51
1990-09-21,435.07
1990-09-24,433.31
1990-09-25,434.52
1990-09-26,434.76
1990-09-27,435.96
1990-09-28,437.62
1990-09-30,437.85
1990-10-01,441.10
1990-10-02,442.29
1990-10-03,442.38
1990-10-04,443.33
1990-10-05,443.78
1990-10-08,443.20
1990-10-09,439.53
1990-10-10,437.63
1990-10-11,436.10
1990-10-12,438.47
1990-10-15,439.87
1990-10-16,439.92
1990-10-17,441.36
1990-10-18,443.17
1990-10-19,444.89
1990-10-22,445.19
1990-10-23,445.27
1990-10-24,444.66
1990-10-25,445.88
1990-10-26,445.66
1990-10-29,444.81
1990-10-30,443.31
1990-10-31,442.50
1990-11-01,444.57
1990-11-02,444.53
1990-11-05,446.29
1990-11-06,447.03
1990-11-07,445.89
1990-11-08,445.37
1990-11-09,447.08
1990-11-12,449.41
1990-11-13,450.24
1990-11-14,451.03
1990-11-15,450.70
1990-11-16,452.81
1990-11-19,451.90
1990-11-20,453.31
1990-11-21,455.10
1990-11-22,.
1990-11-23,454.83
1990-11-26,455.21
1990-11-27,455.32
1990-11-28,455.01
1990-11-29,453.75
1990-11-30,453.21
1990-12-03,455.15
1990-12-04,456.06
1990-12-05,457.01
1990-12-06,457.47
1990-12-07,460.75
1990-12-10,463.64
1990-12-11,464.54
1990-12-12,465.01
1990-12-13,463.77
1990-12-14,461.55
1990-12-17,462.69
1990-12-18,463.83
1990-12-19,463.89
1990-12-20,462.43
1990-12-21,461.32
1990-12-24,459.23
1990-12-25,.
1990-12-26,460.61
1990-12-27,461.71
1990-12-28,461.08
1990-12-31,463.10
1991-01-01,.
1991-01-02,466.05
1991-01-03,467.00
1991-01-04,465.91
1991-01-07,462.50
1991-01-08,461.73
1991-01-09,460.57
1991-01-10,460.89
1991-01-11,461.21
1991-01-14,459.58
1991-01-15,461.15
1991-01-16,459.96
1991-01-17,465.42
1991-01-18,465.94
1991-01-21,465.97
1991-01-22,466.24
1991-01-23,466.64
1991-01-24,467.82
1991-01-25,466.73
1991-01-28,467.09
1991-01-29,467.83
1991-01-30,467.30
1991-01-31,468.81
1991-02-01,472.82
1991-02-04,474.06
1991-02-05,475.28
1991-02-06,475.28
1991-02-07,475.93
1991-02-08,477.21
1991-02-11,477.67
1991-02-12,477.36
1991-02-13,478.01
1991-02-14,478.27
1991-02-15,478.16
1991-02-18,.
1991-02-19,478.17
1991-02-20,477.28
1991-02-21,475.95
1991-02-22,475.96
1991-02-25,476.00
1991-02-26,475.18
1991-02-27,475.04
1991-02-28,475.27
1991-03-01,473.31
1991-03-04,473.57
1991-03-05,474.29
1991-03-06,474.37
1991-03-07,474.79
1991-03-08,473.83
1991-03-11,474.67
1991-03-12,475.17
1991-03-13,476.31
1991-03-14,477.42
1991-03-15,475.10
1991-03-18,474.34
1991-03-19,471.64
1991-03-20,473.11
1991-03-21,474.73
1991-03-22,474.92
1991-03-25,475.79
1991-03-26,476.32
1991-03-27,478.13
1991-03-28,480.55
1991-03-29,.
1991-03-31,480.90
1991-04-01,480.54
1991-04-02,481.68
1991-04-03,481.20
1991-04-04,483.11
1991-04-05,483.38
1991-04-08,484.04
1991-04-09,483.25
1991-04-10,481.72
1991-04-11,481.47
1991-04-12,484.12
1991-04-15,486.19
1991-04-16,485.86
1991-04-17,487.55
1991-04-18,485.00
1991-04-19,483.86
1991-04-22,482.24
1991-04-23,482.31
1991-04-24,484.61
1991-04-25,485.10
1991-04-26,484.34
1991-04-29,485.13
1991-04-30,486.85
1991-05-01,488.95
1991-05-02,490.45
1991-05-03,488.60
1991-05-06,488.11
1991-05-07,488.48
1991-05-08,488.67
1991-05-09,489.04
1991-05-10,487.65
1991-05-13,488.22
1991-05-14,486.12
1991-05-15,486.90
1991-05-16,487.07
1991-05-17,487.93
1991-05-20,488.14
1991-05-21,488.84
1991-05-22,489.35
1991-05-23,488.24
1991-05-24,488.90
1991-05-27,.
1991-05-28,490.17
1991-05-29,490.65
1991-05-30,491.65
1991-05-31,491.64
1991-06-03,489.33
1991-06-04,489.87
1991-06-05,488.73
1991-06-06,486.59
1991-06-07,485.60
1991-06-10,485.23
1991-06-11,485.64
1991-06-12,483.88
1991-06-13,484.19
1991-06-14,485.18
1991-06-17,485.79
1991-06-18,485.41
1991-06-19,485.02
1991-06-20,486.73
1991-06-21,485.74
1991-06-24,485.74
1991-06-25,485.79
1991-06-26,485.82
1991-06-27,486.71
1991-06-28,489.68
1991-06-30,489.92
1991-07-01,489.65
1991-07-02,489.37
1991-07-03,489.97
1991-07-04,.
1991-07-05,488.42
1991-07-08,488.02
1991-07-09,487.71
1991-07-10,487.99
1991-07-11,489.36
1991-07-12,491.19
1991-07-15,491.33
1991-07-16,491.37
1991-07-17,490.33
1991-07-18,490.35
1991-07-19,491.32
1991-07-22,491.57
1991-07-23,491.01
1991-07-24,493.10
1991-07-25,494.94
1991-07-26,495.10
1991-07-29,495.89
1991-07-30,495.59
1991-07-31,497.13
1991-08-01,496.49
1991-08-02,500.77
1991-08-05,501.55
1991-08-06,504.11
1991-08-07,504.82
1991-08-08,504.41
1991-08-09,504.06
1991-08-12,505.17
1991-08-13,506.67
1991-08-14,508.96
1991-08-15,509.04
1991-08-16,509.77
1991-08-19,509.95
1991-08-20,510.88
1991-08-21,511.12
1991-08-22,512.22
1991-08-23,509.66
1991-08-26,508.86
1991-08-27,509.08
1991-08-28,511.69
1991-08-29,513.83
1991-08-30,511.63
1991-08-31,511.75
1991-09-02,.
1991-09-03,512.38
1991-09-04,512.15
1991-09-05,512.02
1991-09-06,513.58
1991-09-09,515.46
1991-09-10,515.63
1991-09-11,515.43
1991-09-12,517.39
1991-09-13,518.41
1991-09-16,519.69
1991-09-17,520.03
1991-09-18,520.54
1991-09-19,520.71
1991-09-20,521.62
1991-09-23,522.32
1991-09-24,522.31
1991-09-25,522.40
1991-09-26,522.70
1991-09-27,524.74
1991-09-30,525.54
1991-10-01,525.95
1991-10-02,525.90
1991-10-03,526.08
1991-10-04,529.10
1991-10-07,529.82
1991-10-08,529.33
1991-10-09,527.12
1991-10-10,524.98
1991-10-11,528.01
1991-10-14,528.79
1991-10-15,529.05
1991-10-16,529.76
1991-10-17,527.40
1991-10-18,527.89
1991-10-21,525.44
1991-10-22,524.12
1991-10-23,522.95
1991-10-24,524.50
1991-10-25,524.01
1991-10-28,525.08
1991-10-29,529.51
1991-10-30,530.19
1991-10-31,531.70
1991-11-01,532.27
1991-11-04,530.85
1991-11-05,529.87
1991-11-06,530.48
1991-11-07,532.55
1991-11-08,533.79
1991-11-11,534.45
1991-11-12,535.64
1991-11-13,534.51
1991-11-14,536.45
1991-11-15,536.67
1991-11-18,538.06
1991-11-19,537.70
1991-11-20,536.65
1991-11-21,537.21
1991-11-22,535.78
1991-11-25,535.83
1991-11-26,536.25
1991-11-27,536.58
1991-11-28,.
1991-11-29,537.59
1991-11-30,537.72
1991-12-02,539.56
1991-12-03,540.60
1991-12-04,543.90
1991-12-05,543.64
1991-12-06,542.54
1991-12-09,543.60
1991-12-10,544.86
1991-12-11,544.38
1991-12-12,545.06
1991-12-13,545.21
1991-12-16,544.96
1991-12-17,545.83
1991-12-18,545.97
1991-12-19,547.23
1991-12-20,551.37
1991-12-23,553.73
1991-12-24,553.95
1991-12-25,.
1991-12-26,555.00
1991-12-27,555.68
1991-12-30,557.06
1991-12-31,558.35
1992-01-01,.
1992-01-02,556.78
1992-01-03,556.17
1992-01-06,556.71
1992-01-07,558.08
1992-01-08,558.11
1992-01-09,557.73
1992-01-10,556.55
1992-01-13,553.83
1992-01-14,552.20
1992-01-15,552.23
1992-01-16,550.44
1992-01-17,550.37
1992-01-20,552.11
1992-01-21,553.15
1992-01-22,551.95
1992-01-23,550.10
1992-01-24,548.63
1992-01-27,548.13
1992-01-28,550.18
1992-01-29,548.79
1992-01-30,546.97
1992-01-31,547.56
1992-02-03,546.22
1992-02-04,548.15
1992-02-05,550.11
1992-02-06,551.37
1992-02-07,552.27
1992-02-10,551.78
1992-02-11,550.98
1992-02-12,550.74
1992-02-13,546.88
1992-02-14,546.60
1992-02-17,.
1992-02-18,545.03
1992-02-19,545.86
1992-02-20,547.18
1992-02-21,545.79
1992-02-24,545.67
1992-02-25,546.92
1992-02-26,548.62
1992-02-27,550.12
1992-02-28,552.10
1992-02-29,552.23
1992-03-02,550.88
1992-03-03,548.72
1992-03-04,549.14
1992-03-05,547.42
1992-03-06,547.62
1992-03-09,549.15
1992-03-10,550.73
1992-03-11,548.17
1992-03-12,544.60
1992-03-13,541.75
1992-03-16,542.59
1992-03-17,543.64
1992-03-18,544.62
1992-03-19,546.14
1992-03-20,544.25
1992-03-23,544.93
1992-03-24,547.37
1992-03-25,548.67
1992-03-26,547.61
1992-03-27,547.77
1992-03-30,550.27
1992-03-31,550.46
1992-04-01,553.69
1992-04-02,553.46
1992-04-03,555.14
1992-04-06,556.10
1992-04-07,556.02
1992-04-08,555.66
1992-04-09,557.09
1992-04-10,557.92
1992-04-13,559.45
1992-04-14,559.08
1992-04-15,558.80
1992-04-16,556.17
1992-04-17,.
1992-04-20,552.86
1992-04-21,553.29
1992-04-22,553.62
1992-04-23,552.11
1992-04-24,554.15
1992-04-27,553.64
1992-04-28,554.33
1992-04-29,553.94
1992-04-30,553.51
1992-05-01,555.03
1992-05-04,555.15
1992-05-05,555.59
1992-05-06,557.21
1992-05-07,557.83
1992-05-08,559.86
1992-05-11,561.05
1992-05-12,562.29
1992-05-13,563.00
1992-05-14,562.99
1992-05-15,564.71
1992-05-18,565.98
1992-05-19,567.59
1992-05-20,567.27
1992-05-21,564.29
1992-05-22,564.53
1992-05-25,.
1992-05-26,562.08
1992-05-27,562.78
1992-05-28,564.37
1992-05-29,566.89
1992-05-31,567.15
1992-06-01,565.90
1992-06-02,566.33
1992-06-03,566.87
1992-06-04,567.05
1992-06-05,568.17
1992-06-08,568.63
1992-06-09,568.62
1992-06-10,567.92
1992-06-11,568.50
1992-06-12,570.30
1992-06-15,570.44
1992-06-16,571.72
1992-06-17,572.45
1992-06-18,573.90
1992-06-19,572.79
1992-06-22,573.64
1992-06-23,573.31
1992-06-24,574.70
1992-06-25,575.42
1992-06-26,576.48
1992-06-29,577.52
1992-06-30,578.43
1992-07-01,579.24
1992-07-02,583.71
1992-07-03,.
1992-07-06,585.09
1992-07-07,585.98
1992-07-08,585.74
1992-07-09,585.23
1992-07-10,585.39
1992-07-13,584.63
1992-07-14,584.28
1992-07-15,586.12
1992-07-16,587.13
1992-07-17,586.65
1992-07-20,587.07
1992-07-21,587.58
1992-07-22,588.47
1992-07-23,591.64
1992-07-24,591.86
1992-07-27,593.75
1992-07-28,595.49
1992-07-29,597.26
1992-07-30,593.92
1992-07-31,594.36
1992-08-03,594.08
1992-08-04,595.62
1992-08-05,596.77
1992-08-06,596.17
1992-08-07,598.10
1992-08-10,599.69
1992-08-11,599.66
1992-08-12,599.98
1992-08-13,600.13
1992-08-14,599.80
1992-08-17,599.52
1992-08-18,601.28
1992-08-19,601.56
1992-08-20,602.03
1992-08-21,600.71
1992-08-24,598.20
1992-08-25,596.84
1992-08-26,597.33
1992-08-27,599.05
1992-08-28,599.43
1992-08-31,600.01
1992-09-01,601.12
1992-09-02,602.88
1992-09-03,602.59
1992-09-04,606.04
1992-09-07,.
1992-09-08,608.66
1992-09-09,609.02
1992-09-10,608.81
1992-09-11,608.31
1992-09-14,609.16
1992-09-15,607.49
1992-09-16,608.25
1992-09-17,607.70
1992-09-18,607.50
1992-09-21,607.87
1992-09-22,606.62
1992-09-23,604.93
1992-09-24,606.26
1992-09-25,608.30
1992-09-28,609.93
1992-09-29,610.49
1992-09-30,609.77
1992-10-01,612.71
1992-10-02,612.49
1992-10-05,613.76
1992-10-06,611.51
1992-10-07,607.95
1992-10-08,608.21
1992-10-09,605.80
1992-10-12,606.69
1992-10-13,606.51
1992-10-14,606.72
1992-10-15,606.68
1992-10-16,604.54
1992-10-19,602.62
1992-10-20,596.73
1992-10-21,598.76
1992-10-22,601.17
1992-10-23,599.03
1992-10-26,598.28
1992-10-27,600.33
1992-10-28,601.81
1992-10-29,602.42
1992-10-30,599.63
1992-10-31,599.76
1992-11-02,597.51
1992-11-03,597.54
1992-11-04,597.32
1992-11-05,597.90
1992-11-06,596.21
1992-11-09,594.65
1992-11-10,596.92
1992-11-11,598.74
1992-11-12,600.67
1992-11-13,600.13
1992-11-16,598.82
1992-11-17,599.24
1992-11-18,601.06
1992-11-19,601.58
1992-11-20,600.54
1992-11-23,600.17
1992-11-24,601.55
1992-11-25,601.25
1992-11-26,.
1992-11-27,599.46
1992-11-30,598.93
1992-12-01,598.92
1992-12-02,598.49
1992-12-03,598.91
1992-12-04,600.62
1992-12-07,602.93
1992-12-08,604.24
1992-12-09,604.96
1992-12-10,604.00
1992-12-11,603.40
1992-12-14,603.22
1992-12-15,603.37
1992-12-16,604.97
1992-12-17,605.22
1992-12-18,605.63
1992-12-21,607.31
1992-12-22,609.14
1992-12-23,608.79
1992-12-24,608.33
1992-12-25,.
1992-12-28,607.88
1992-12-29,608.80
1992-12-30,609.10
1992-12-31,608.91
1993-01-01,.
1993-01-04,611.98
1993-01-05,612.39
1993-01-06,611.64
1993-01-07,608.94
1993-01-08,608.57
1993-01-11,610.20
1993-01-12,610.48
1993-01-13,609.46
1993-01-14,611.83
1993-01-15,613.87
1993-01-18,614.12
1993-01-19,615.07
1993-01-20,614.89
1993-01-21,614.24
1993-01-22,616.13
1993-01-25,618.48
1993-01-26,619.84
1993-01-27,619.40
1993-01-28,620.50
1993-01-29,622.62
1993-01-31,622.89
1993-02-01,622.95
1993-02-02,621.81
1993-02-03,621.42
1993-02-04,623.15
1993-02-05,625.39
1993-02-08,625.16
1993-02-09,624.31
1993-02-10,623.06
1993-02-11,624.25
1993-02-12,625.55
1993-02-15,.
1993-02-16,626.05
1993-02-17,627.43
1993-02-18,630.27
1993-02-19,631.78
1993-02-22,633.09
1993-02-23,638.78
1993-02-24,637.18
1993-02-25,636.62
1993-02-26,636.48
1993-02-28,636.75
1993-03-01,639.66
1993-03-02,639.54
1993-03-03,642.02
1993-03-04,644.25
1993-03-05,641.40
1993-03-08,643.24
1993-03-09,642.94
1993-03-10,642.93
1993-03-11,641.11
1993-03-12,636.59
1993-03-15,635.22
1993-03-16,638.47
1993-03-17,639.75
1993-03-18,642.42
1993-03-19,642.42
1993-03-22,642.46
1993-03-23,644.34
1993-03-24,644.04
1993-03-25,643.05
1993-03-26,640.27
1993-03-29,640.38
1993-03-30,642.43
1993-03-31,642.57
1993-04-01,642.17
1993-04-02,639.45
1993-04-05,639.44
1993-04-06,640.58
1993-04-07,641.91
1993-04-08,645.14
1993-04-09,.
1993-04-12,648.05
1993-04-13,647.02
1993-04-14,648.58
1993-04-15,649.22
1993-04-16,649.11
1993-04-19,650.35
1993-04-20,650.10
1993-04-21,651.11
1993-04-22,651.30
1993-04-23,650.61
1993-04-26,649.23
1993-04-27,646.89
1993-04-28,646.01
1993-04-29,647.35
1993-04-30,646.60
1993-05-03,649.27
1993-05-04,650.30
1993-05-05,650.75
1993-05-06,652.49
1993-05-07,651.27
1993-05-10,652.90
1993-05-11,652.84
1993-05-12,651.03
1993-05-13,649.28
1993-05-14,648.48
1993-05-17,647.38
1993-05-18,644.93
1993-05-19,645.35
1993-05-20,648.07
1993-05-21,645.59
1993-05-24,645.53
1993-05-25,645.48
1993-05-26,646.45
1993-05-27,647.64
1993-05-28,645.91
1993-05-31,646.32
1993-06-01,647.73
1993-06-02,650.06
1993-06-03,651.37
1993-06-04,648.62
1993-06-07,650.50
1993-06-08,650.35
1993-06-09,651.59
1993-06-10,651.38
1993-06-11,654.76
1993-06-14,655.67
1993-06-15,656.10
1993-06-16,656.27
1993-06-17,657.25
1993-06-18,656.07
1993-06-21,658.49
1993-06-22,658.85
1993-06-23,658.82
1993-06-24,659.95
1993-06-25,661.53
1993-06-28,663.46
1993-06-29,664.31
1993-06-30,664.12
1993-07-01,663.98
1993-07-02,665.65
1993-07-05,.
1993-07-06,665.22
1993-07-07,664.95
1993-07-08,665.65
1993-07-09,666.52
1993-07-12,667.57
1993-07-13,666.67
1993-07-14,668.91
1993-07-15,669.06
1993-07-16,670.37
1993-07-19,670.24
1993-07-20,668.99
1993-07-21,666.27
1993-07-22,663.33
1993-07-23,661.75
1993-07-26,662.61
1993-07-27,663.17
1993-07-28,663.64
1993-07-29,667.59
1993-07-30,667.00
1993-07-31,667.13
1993-08-02,666.47
1993-08-03,667.22
1993-08-04,666.72
1993-08-05,666.81
1993-08-06,666.73
1993-08-09,668.88
1993-08-10,668.82
1993-08-11,669.87
1993-08-12,671.20
1993-08-13,672.09
1993-08-16,673.49
1993-08-17,673.44
1993-08-18,674.35
1993-08-19,675.66
1993-08-20,677.46
1993-08-23,678.21
1993-08-24,679.59
1993-08-25,681.34
1993-08-26,684.65
1993-08-27,683.78
1993-08-30,685.55
1993-08-31,685.24
1993-09-01,685.32
1993-09-02,686.76
1993-09-03,691.75
1993-09-06,.
1993-09-07,695.08
1993-09-08,695.46
1993-09-09,691.06
1993-09-10,693.04
1993-09-13,694.75
1993-09-14,689.58
1993-09-15,689.11
1993-09-16,690.67
1993-09-17,689.94
1993-09-20,688.96
1993-09-21,688.13
1993-09-22,687.35
1993-09-23,688.95
1993-09-24,688.97
1993-09-27,693.68
1993-09-28,695.66
1993-09-29,693.47
1993-09-30,690.35
1993-10-01,693.44
1993-10-04,694.14
1993-10-05,694.61
1993-10-06,694.25
1993-10-07,694.67
1993-10-08,698.02
1993-10-11,698.33
1993-10-12,698.31
1993-10-13,698.14
1993-10-14,697.74
1993-10-15,702.46
1993-10-18,699.70
1993-10-19,699.25
1993-10-20,700.10
1993-10-21,696.28
1993-10-22,693.91
1993-10-25,690.80
1993-10-26,692.99
1993-10-27,692.86
1993-10-28,694.15
1993-10-29,694.06
1993-10-31,694.33
1993-11-01,689.38
1993-11-02,685.90
1993-11-03,685.35
1993-11-04,683.87
1993-11-05,680.82
1993-11-08,682.84
1993-11-09,685.30
1993-11-10,682.95
1993-11-11,682.12
1993-11-12,684.42
1993-11-15,684.37
1993-11-16,685.70
1993-11-17,686.39
1993-11-18,683.70
1993-11-19,678.37
1993-11-22,677.73
1993-11-23,678.90
1993-11-24,679.57
1993-11-25,.
1993-11-26,681.73
1993-11-29,684.05
1993-11-30,680.56
1993-12-01,681.49
1993-12-02,681.99
1993-12-03,681.59
1993-12-06,685.99
1993-12-07,686.99
1993-12-08,687.49
1993-12-09,689.23
1993-12-10,687.10
1993-12-13,684.97
1993-12-14,683.38
1993-12-15,682.86
1993-12-16,682.34
1993-12-17,684.19
1993-12-20,683.77
1993-12-21,681.99
1993-12-22,686.14
1993-12-23,688.76
1993-12-24,.
1993-12-27,689.64
1993-12-28,689.37
1993-12-29,689.11
1993-12-30,685.17
1993-12-31,685.29
1994-01-03,681.13
1994-01-04,681.40
1994-01-05,682.31
1994-01-06,684.58
1994-01-07,691.25
1994-01-10,691.66
1994-01-11,694.18
1994-01-12,697.21
1994-01-13,693.84
1994-01-14,689.83
1994-01-17,690.00
1994-01-18,691.73
1994-01-19,692.26
1994-01-20,693.96
1994-01-21,693.54
1994-01-24,693.82
1994-01-25,692.72
1994-01-26,692.84
